image,count
datasets\frames_1\4\neg\BEDLUS_088_013_051.tiff,2
datasets\frames_1\4\neg\BEDLUS_088_013_053.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_054.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_056.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_057.tiff,3
datasets\frames_1\4\neg\BEDLUS_088_013_058.tiff,2
datasets\frames_1\4\neg\BEDLUS_088_013_060.tiff,3
datasets\frames_1\4\neg\BEDLUS_088_013_061.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_062.tiff,3
datasets\frames_1\4\neg\BEDLUS_088_013_064.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_065.tiff,2
datasets\frames_1\4\neg\BEDLUS_088_013_066.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_067.tiff,2
datasets\frames_1\4\neg\BEDLUS_088_013_068.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_069.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_071.tiff,3
datasets\frames_1\4\neg\BEDLUS_088_013_072.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_073.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_074.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_076.tiff,3
datasets\frames_1\4\neg\BEDLUS_088_013_077.tiff,2
datasets\frames_1\4\neg\BEDLUS_088_013_080.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_086.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_087.tiff,2
datasets\frames_1\4\neg\BEDLUS_088_013_089.tiff,4
datasets\frames_1\4\neg\BEDLUS_088_013_090.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_091.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_092.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_093.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_094.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_095.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_097.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_098.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_099.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_102.tiff,2
datasets\frames_1\4\neg\BEDLUS_088_013_103.tiff,3
datasets\frames_1\4\neg\BEDLUS_088_013_104.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_105.tiff,3
datasets\frames_1\4\neg\BEDLUS_088_013_106.tiff,2
datasets\frames_1\4\neg\BEDLUS_088_013_107.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_108.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_109.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_111.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_113.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_115.tiff,3
datasets\frames_1\4\neg\BEDLUS_088_013_120.tiff,4
datasets\frames_1\4\neg\BEDLUS_088_013_121.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_123.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_124.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_128.tiff,3
datasets\frames_1\4\neg\BEDLUS_088_013_129.tiff,2
datasets\frames_1\4\neg\BEDLUS_088_013_131.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_132.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_134.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_135.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_136.tiff,2
datasets\frames_1\4\neg\BEDLUS_088_013_137.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_139.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_140.tiff,2
datasets\frames_1\4\neg\BEDLUS_088_013_141.tiff,2
datasets\frames_1\4\neg\BEDLUS_088_013_142.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_143.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_145.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_146.tiff,1
datasets\frames_1\4\neg\BEDLUS_088_013_148.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_002.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_003.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_005.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_006.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_007.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_008.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_011.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_013.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_014.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_015.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_016.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_018.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_019.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_020.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_021.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_022.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_024.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_026.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_027.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_028.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_030.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_015_031.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_033.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_034.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_035.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_036.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_037.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_039.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_040.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_042.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_043.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_045.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_047.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_048.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_049.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_050.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_051.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_015_052.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_053.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_055.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_057.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_059.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_061.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_062.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_064.tiff,4
datasets\frames_1\4\neg\BEDLUS_093_015_065.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_066.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_067.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_015_068.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_070.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_072.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_073.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_074.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_075.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_078.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_079.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_080.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_081.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_083.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_084.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_086.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_087.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_015_090.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_091.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_093.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_097.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_098.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_099.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_101.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_015_102.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_015_103.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_104.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_105.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_106.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_107.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_109.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_110.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_112.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_113.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_114.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_115.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_116.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_119.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_120.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_121.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_122.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_123.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_126.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_127.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_128.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_130.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_131.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_133.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_134.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_135.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_136.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_137.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_015_139.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_140.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_141.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_142.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_144.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_145.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_147.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_148.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_149.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_151.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_015_152.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_015_153.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_015_156.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_000.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_002.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_004.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_005.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_016_006.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_007.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_016_009.tiff,4
datasets\frames_1\4\neg\BEDLUS_093_016_010.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_011.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_013.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_014.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_015.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_016.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_017.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_020.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_021.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_025.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_026.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_027.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_028.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_029.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_016_030.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_016_031.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_032.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_016_037.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_016_041.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_043.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_044.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_046.tiff,4
datasets\frames_1\4\neg\BEDLUS_093_016_047.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_048.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_049.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_050.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_051.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_052.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_055.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_056.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_058.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_059.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_061.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_062.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_063.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_065.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_066.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_067.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_068.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_016_069.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_070.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_071.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_072.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_073.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_074.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_075.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_077.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_080.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_016_081.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_082.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_083.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_084.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_085.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_086.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_087.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_088.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_089.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_090.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_092.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_093.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_094.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_095.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_096.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_097.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_098.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_100.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_101.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_102.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_103.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_104.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_016_105.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_106.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_110.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_112.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_113.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_114.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_115.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_117.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_120.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_121.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_122.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_123.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_124.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_126.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_127.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_128.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_129.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_016_130.tiff,4
datasets\frames_1\4\neg\BEDLUS_093_016_131.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_133.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_134.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_135.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_136.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_016_137.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_138.tiff,4
datasets\frames_1\4\neg\BEDLUS_093_016_139.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_141.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_142.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_143.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_144.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_016_145.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_146.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_147.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_016_148.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_152.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_153.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_016_156.tiff,4
datasets\frames_1\4\neg\BEDLUS_093_020_000.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_002.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_003.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_005.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_007.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_010.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_011.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_012.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_013.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_014.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_016.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_017.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_020.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_020_022.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_028.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_029.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_030.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_031.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_032.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_033.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_034.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_035.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_036.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_037.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_038.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_042.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_043.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_020_044.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_045.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_046.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_020_047.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_048.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_049.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_050.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_054.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_020_056.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_057.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_060.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_061.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_062.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_063.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_065.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_066.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_067.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_069.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_072.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_075.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_076.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_077.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_080.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_020_081.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_082.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_083.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_084.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_085.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_089.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_090.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_020_093.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_094.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_097.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_099.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_101.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_102.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_103.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_104.tiff,4
datasets\frames_1\4\neg\BEDLUS_093_020_105.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_106.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_109.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_110.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_112.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_114.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_115.tiff,4
datasets\frames_1\4\neg\BEDLUS_093_020_116.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_117.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_020_118.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_119.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_121.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_123.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_124.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_125.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_126.tiff,4
datasets\frames_1\4\neg\BEDLUS_093_020_127.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_020_128.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_129.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_130.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_131.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_132.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_133.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_134.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_020_135.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_136.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_137.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_138.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_141.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_142.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_144.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_145.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_146.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_147.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_149.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_150.tiff,2
datasets\frames_1\4\neg\BEDLUS_093_020_151.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_152.tiff,3
datasets\frames_1\4\neg\BEDLUS_093_020_154.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_155.tiff,1
datasets\frames_1\4\neg\BEDLUS_093_020_156.tiff,1
datasets\frames_1\4\neg\BEDLUS_106_014_000.tiff,2
datasets\frames_1\4\neg\BEDLUS_106_014_001.tiff,1
datasets\frames_1\4\neg\BEDLUS_106_014_002.tiff,1
datasets\frames_1\4\neg\BEDLUS_106_014_004.tiff,3
datasets\frames_1\4\neg\BEDLUS_106_014_006.tiff,2
datasets\frames_1\4\neg\BEDLUS_106_014_007.tiff,1
datasets\frames_1\4\neg\BEDLUS_106_014_008.tiff,2
datasets\frames_1\4\neg\BEDLUS_106_014_012.tiff,1
datasets\frames_1\4\neg\BEDLUS_106_014_013.tiff,1
datasets\frames_1\4\neg\BEDLUS_106_014_014.tiff,1
datasets\frames_1\4\neg\BEDLUS_106_014_015.tiff,2
datasets\frames_1\4\neg\BEDLUS_106_014_016.tiff,2
datasets\frames_1\4\neg\BEDLUS_106_014_017.tiff,2
datasets\frames_1\4\neg\BEDLUS_106_014_018.tiff,2
datasets\frames_1\4\neg\BEDLUS_106_014_020.tiff,2
datasets\frames_1\4\neg\BEDLUS_106_014_021.tiff,1
datasets\frames_1\4\neg\BEDLUS_106_014_023.tiff,1
datasets\frames_1\4\neg\BEDLUS_106_014_024.tiff,3
datasets\frames_1\4\neg\BEDLUS_106_014_025.tiff,1
datasets\frames_1\4\neg\BEDLUS_106_014_026.tiff,3
datasets\frames_1\4\neg\BEDLUS_106_014_027.tiff,1
datasets\frames_1\4\neg\BEDLUS_106_014_028.tiff,2
datasets\frames_1\4\neg\BEDLUS_106_014_029.tiff,1
datasets\frames_1\4\neg\BEDLUS_106_014_030.tiff,1
datasets\frames_1\4\neg\BEDLUS_106_014_031.tiff,2
datasets\frames_1\4\neg\BEDLUS_106_014_032.tiff,2
datasets\frames_1\4\neg\BEDLUS_106_014_034.tiff,1
datasets\frames_1\4\neg\BEDLUS_106_014_035.tiff,1
datasets\frames_1\4\neg\BEDLUS_106_014_036.tiff,3
