image,count
datasets\frames_1\4\neg\BEDLUS_119_023_081.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_023_082.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_023_083.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_023_084.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_023_085.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_023_086.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_023_087.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_023_088.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_023_089.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_023_090.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_023_091.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_023_092.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_023_093.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_023_094.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_023_095.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_023_096.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_023_097.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_023_098.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_023_099.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_023_100.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_023_101.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_023_102.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_023_103.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_023_104.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_023_105.tiff,7
datasets\frames_1\4\neg\BEDLUS_119_023_106.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_023_107.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_023_108.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_023_109.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_023_110.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_023_111.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_023_112.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_023_114.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_023_115.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_023_116.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_023_117.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_023_118.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_023_119.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_023_120.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_023_121.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_023_122.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_023_123.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_023_124.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_023_125.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_023_126.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_023_127.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_023_128.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_023_129.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_023_130.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_023_131.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_023_132.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_023_133.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_023_134.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_023_135.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_023_136.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_023_137.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_023_138.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_023_139.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_023_140.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_023_141.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_023_142.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_023_143.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_023_144.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_023_145.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_023_146.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_023_147.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_023_148.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_023_149.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_023_150.tiff,7
datasets\frames_1\4\neg\BEDLUS_119_023_151.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_024_000.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_024_001.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_002.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_003.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_004.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_005.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_006.tiff,8
datasets\frames_1\4\neg\BEDLUS_119_024_007.tiff,8
datasets\frames_1\4\neg\BEDLUS_119_024_008.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_009.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_010.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_011.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_013.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_024_015.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_016.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_017.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_024_018.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_019.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_020.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_021.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_022.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_023.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_024.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_025.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_026.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_027.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_024_028.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_029.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_030.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_024_031.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_024_032.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_033.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_034.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_035.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_036.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_037.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_038.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_039.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_040.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_041.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_042.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_024_043.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_044.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_045.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_047.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_048.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_049.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_050.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_024_051.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_052.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_053.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_054.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_055.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_056.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_024_057.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_058.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_059.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_060.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_061.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_062.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_063.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_064.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_065.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_066.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_067.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_068.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_024_069.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_070.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_071.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_072.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_073.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_074.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_024_075.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_076.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_077.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_078.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_079.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_080.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_081.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_082.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_083.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_024_084.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_085.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_086.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_088.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_024_089.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_090.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_091.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_092.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_024_093.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_094.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_095.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_024_097.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_098.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_099.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_100.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_101.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_102.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_104.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_105.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_106.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_107.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_108.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_109.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_111.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_112.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_113.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_114.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_024_115.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_116.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_117.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_118.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_119.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_024_120.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_121.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_024_122.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_123.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_124.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_125.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_126.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_127.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_128.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_130.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_131.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_132.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_133.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_134.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_135.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_024_136.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_137.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_138.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_139.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_140.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_024_141.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_142.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_024_143.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_024_144.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_024_145.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_024_146.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_024_147.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_148.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_149.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_024_150.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_000.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_001.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_002.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_003.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_004.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_006.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_025_007.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_009.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_010.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_025_011.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_012.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_013.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_025_014.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_015.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_016.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_025_017.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_018.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_019.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_025_020.tiff,8
datasets\frames_1\4\neg\BEDLUS_119_025_021.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_025_022.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_025_023.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_025_024.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_025.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_026.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_027.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_028.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_029.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_025_031.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_025_032.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_033.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_034.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_035.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_036.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_037.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_025_038.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_025_039.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_040.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_041.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_042.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_043.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_044.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_025_045.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_025_046.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_025_047.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_048.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_025_049.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_025_051.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_052.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_025_053.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_054.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_025_055.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_056.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_025_057.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_058.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_025_059.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_025_060.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_061.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_063.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_064.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_065.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_066.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_025_067.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_068.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_025_069.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_025_070.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_071.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_072.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_073.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_074.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_075.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_076.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_025_077.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_078.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_079.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_080.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_081.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_082.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_025_083.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_084.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_085.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_086.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_087.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_025_088.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_089.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_090.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_091.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_092.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_025_093.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_094.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_025_095.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_025_096.tiff,7
datasets\frames_1\4\neg\BEDLUS_119_025_097.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_098.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_099.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_100.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_101.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_025_102.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_103.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_104.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_105.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_106.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_107.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_108.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_109.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_110.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_111.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_112.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_113.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_114.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_025_115.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_116.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_117.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_025_118.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_119.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_121.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_122.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_123.tiff,7
datasets\frames_1\4\neg\BEDLUS_119_025_124.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_125.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_025_126.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_025_127.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_128.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_025_129.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_130.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_131.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_132.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_133.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_134.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_135.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_136.tiff,1
datasets\frames_1\4\neg\BEDLUS_119_025_137.tiff,2
datasets\frames_1\4\neg\BEDLUS_119_025_138.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_025_139.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_025_140.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_025_141.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_143.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_025_144.tiff,4
datasets\frames_1\4\neg\BEDLUS_119_025_145.tiff,5
datasets\frames_1\4\neg\BEDLUS_119_025_146.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_147.tiff,7
datasets\frames_1\4\neg\BEDLUS_119_025_148.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_149.tiff,3
datasets\frames_1\4\neg\BEDLUS_119_025_150.tiff,6
datasets\frames_1\4\neg\BEDLUS_119_025_151.tiff,3
datasets\frames_1\4\pos\BEDLUS_005_008_000.tiff,29
datasets\frames_1\4\pos\BEDLUS_005_008_004.tiff,29
datasets\frames_1\4\pos\BEDLUS_005_008_024.tiff,29
datasets\frames_1\4\pos\BEDLUS_005_008_044.tiff,29
datasets\frames_1\4\pos\BEDLUS_005_008_056.tiff,29
datasets\frames_1\4\pos\BEDLUS_005_010_032.tiff,29
datasets\frames_1\4\pos\BEDLUS_005_014_012.tiff,29
datasets\frames_1\4\pos\BEDLUS_005_014_016.tiff,29
datasets\frames_1\4\pos\BEDLUS_005_014_020.tiff,29
datasets\frames_1\4\pos\BEDLUS_005_014_024.tiff,29
datasets\frames_1\4\pos\BEDLUS_005_014_028.tiff,29
datasets\frames_1\4\pos\BEDLUS_005_014_032.tiff,29
datasets\frames_1\4\pos\BEDLUS_005_014_072.tiff,29
datasets\frames_1\4\pos\BEDLUS_005_014_076.tiff,29
datasets\frames_1\4\pos\BEDLUS_005_014_080.tiff,29
datasets\frames_1\4\pos\BEDLUS_005_014_084.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_011_008.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_011_012.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_011_016.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_011_024.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_011_028.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_011_116.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_012_000.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_012_004.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_012_052.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_012_060.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_012_064.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_012_080.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_012_084.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_012_088.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_012_092.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_012_096.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_012_100.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_013_004.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_013_008.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_013_012.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_013_024.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_013_036.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_013_060.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_013_080.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_013_084.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_013_092.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_014_088.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_014_092.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_014_096.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_014_104.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_014_108.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_014_112.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_014_116.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_016_020.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_016_036.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_016_048.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_016_056.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_016_060.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_016_064.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_016_068.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_016_076.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_016_084.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_016_088.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_016_100.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_016_104.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_016_112.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_016_116.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_018_000.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_018_004.tiff,29
datasets\frames_1\4\pos\BEDLUS_006_018_008.tiff,29
