image,count
datasets\frames_1\3\neg\BEDLUS_032_023_053.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_054.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_055.tiff,6
datasets\frames_1\3\neg\BEDLUS_032_023_056.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_058.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_059.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_060.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_023_061.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_062.tiff,6
datasets\frames_1\3\neg\BEDLUS_032_023_063.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_023_064.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_065.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_066.tiff,7
datasets\frames_1\3\neg\BEDLUS_032_023_067.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_068.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_023_069.tiff,6
datasets\frames_1\3\neg\BEDLUS_032_023_070.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_071.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_072.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_073.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_074.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_023_075.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_023_076.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_023_077.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_078.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_079.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_080.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_023_081.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_023_082.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_023_083.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_084.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_085.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_023_087.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_023_088.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_023_089.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_090.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_023_091.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_023_092.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_023_093.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_023_094.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_095.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_096.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_097.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_098.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_099.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_023_100.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_101.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_023_102.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_103.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_104.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_023_105.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_106.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_107.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_023_108.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_109.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_110.tiff,6
datasets\frames_1\3\neg\BEDLUS_032_023_111.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_023_112.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_023_113.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_114.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_115.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_116.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_023_117.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_023_118.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_119.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_023_120.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_121.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_122.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_023_123.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_124.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_125.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_023_126.tiff,6
datasets\frames_1\3\neg\BEDLUS_032_023_127.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_129.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_023_130.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_131.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_023_133.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_134.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_135.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_023_136.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_023_137.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_023_138.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_139.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_023_140.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_023_141.tiff,6
datasets\frames_1\3\neg\BEDLUS_032_023_142.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_023_143.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_023_144.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_023_145.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_023_147.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_001.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_002.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_024_003.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_004.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_005.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_006.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_007.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_024_009.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_010.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_011.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_012.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_013.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_024_014.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_015.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_016.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_017.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_018.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_019.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_020.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_021.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_022.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_023.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_025.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_026.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_027.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_028.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_029.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_030.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_031.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_032.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_033.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_034.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_035.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_036.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_037.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_024_039.tiff,6
datasets\frames_1\3\neg\BEDLUS_032_024_040.tiff,6
datasets\frames_1\3\neg\BEDLUS_032_024_041.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_042.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_043.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_044.tiff,6
datasets\frames_1\3\neg\BEDLUS_032_024_045.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_046.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_047.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_048.tiff,7
datasets\frames_1\3\neg\BEDLUS_032_024_049.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_050.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_024_051.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_052.tiff,6
datasets\frames_1\3\neg\BEDLUS_032_024_053.tiff,7
datasets\frames_1\3\neg\BEDLUS_032_024_054.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_055.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_056.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_057.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_058.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_059.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_060.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_024_061.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_062.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_063.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_064.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_065.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_066.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_067.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_068.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_069.tiff,6
datasets\frames_1\3\neg\BEDLUS_032_024_070.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_071.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_072.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_073.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_074.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_024_075.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_076.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_077.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_078.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_079.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_080.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_081.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_082.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_083.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_084.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_085.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_086.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_087.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_088.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_089.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_090.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_091.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_092.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_024_093.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_024_095.tiff,6
datasets\frames_1\3\neg\BEDLUS_032_024_096.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_024_097.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_098.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_099.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_100.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_101.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_102.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_103.tiff,8
datasets\frames_1\3\neg\BEDLUS_032_024_104.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_105.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_106.tiff,7
datasets\frames_1\3\neg\BEDLUS_032_024_107.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_108.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_109.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_110.tiff,7
datasets\frames_1\3\neg\BEDLUS_032_024_111.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_112.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_024_113.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_114.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_115.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_116.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_024_117.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_118.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_024_119.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_120.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_121.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_122.tiff,7
datasets\frames_1\3\neg\BEDLUS_032_024_123.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_124.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_125.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_126.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_127.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_128.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_129.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_130.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_131.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_132.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_024_133.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_134.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_135.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_136.tiff,6
datasets\frames_1\3\neg\BEDLUS_032_024_137.tiff,6
datasets\frames_1\3\neg\BEDLUS_032_024_138.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_139.tiff,2
datasets\frames_1\3\neg\BEDLUS_032_024_140.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_141.tiff,1
datasets\frames_1\3\neg\BEDLUS_032_024_142.tiff,5
datasets\frames_1\3\neg\BEDLUS_032_024_143.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_144.tiff,3
datasets\frames_1\3\neg\BEDLUS_032_024_145.tiff,4
datasets\frames_1\3\neg\BEDLUS_032_024_146.tiff,7
datasets\frames_1\3\neg\BEDLUS_032_024_147.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_000.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_001.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_002.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_010_003.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_004.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_005.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_006.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_007.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_008.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_009.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_010.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_010_011.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_012.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_013.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_014.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_015.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_016.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_017.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_010_018.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_019.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_020.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_021.tiff,8
datasets\frames_1\3\neg\BEDLUS_038_010_022.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_024.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_025.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_026.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_010_027.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_028.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_029.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_030.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_010_031.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_032.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_033.tiff,6
datasets\frames_1\3\neg\BEDLUS_038_010_034.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_035.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_036.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_037.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_038.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_039.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_040.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_041.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_042.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_043.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_044.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_045.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_046.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_010_047.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_010_048.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_049.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_010_050.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_051.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_052.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_053.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_054.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_055.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_056.tiff,7
datasets\frames_1\3\neg\BEDLUS_038_010_057.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_058.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_059.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_010_060.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_061.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_062.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_063.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_064.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_065.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_010_066.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_010_069.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_070.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_071.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_072.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_073.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_074.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_075.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_076.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_010_077.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_078.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_079.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_080.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_081.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_082.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_083.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_084.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_085.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_086.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_087.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_088.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_089.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_090.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_091.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_010_092.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_010_094.tiff,6
datasets\frames_1\3\neg\BEDLUS_038_010_095.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_096.tiff,7
datasets\frames_1\3\neg\BEDLUS_038_010_097.tiff,6
datasets\frames_1\3\neg\BEDLUS_038_010_098.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_099.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_100.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_101.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_102.tiff,6
datasets\frames_1\3\neg\BEDLUS_038_010_103.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_104.tiff,8
datasets\frames_1\3\neg\BEDLUS_038_010_105.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_106.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_107.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_108.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_109.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_110.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_111.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_112.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_113.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_115.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_116.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_117.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_118.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_119.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_010_120.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_121.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_010_122.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_010_123.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_124.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_125.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_126.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_127.tiff,6
datasets\frames_1\3\neg\BEDLUS_038_010_128.tiff,6
datasets\frames_1\3\neg\BEDLUS_038_010_129.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_010_130.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_010_131.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_012_000.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_012_001.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_012_002.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_012_003.tiff,6
datasets\frames_1\3\neg\BEDLUS_038_012_004.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_012_005.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_012_006.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_012_007.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_012_008.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_012_009.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_012_010.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_012_011.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_012_012.tiff,7
datasets\frames_1\3\neg\BEDLUS_038_012_013.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_012_014.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_012_015.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_012_016.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_012_017.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_012_018.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_012_019.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_012_020.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_012_021.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_012_022.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_012_023.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_012_024.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_012_025.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_012_026.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_012_027.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_012_028.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_012_029.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_012_030.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_012_031.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_012_032.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_012_033.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_012_034.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_012_035.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_012_036.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_012_037.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_012_039.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_012_040.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_012_041.tiff,8
datasets\frames_1\3\neg\BEDLUS_038_012_043.tiff,7
datasets\frames_1\3\neg\BEDLUS_038_012_044.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_012_045.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_012_046.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_012_047.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_012_048.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_012_049.tiff,6
datasets\frames_1\3\neg\BEDLUS_038_012_050.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_012_051.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_012_052.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_012_053.tiff,7
datasets\frames_1\3\neg\BEDLUS_038_012_054.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_012_055.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_012_056.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_012_057.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_012_058.tiff,5
datasets\frames_1\3\neg\BEDLUS_038_012_059.tiff,4
datasets\frames_1\3\neg\BEDLUS_038_012_060.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_012_061.tiff,2
datasets\frames_1\3\neg\BEDLUS_038_012_062.tiff,1
datasets\frames_1\3\neg\BEDLUS_038_012_063.tiff,6
datasets\frames_1\3\neg\BEDLUS_038_012_064.tiff,3
datasets\frames_1\3\neg\BEDLUS_038_012_065.tiff,7
