image,count
datasets\frames_1\4\neg\BEDLUS_005_005_078.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_005_079.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_005_080.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_005_081.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_005_082.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_005_083.tiff,5
datasets\frames_1\4\neg\BEDLUS_005_005_084.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_005_085.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_005_087.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_005_089.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_005_090.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_005_091.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_005_092.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_005_093.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_005_094.tiff,4
datasets\frames_1\4\neg\BEDLUS_005_005_096.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_005_097.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_005_098.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_005_099.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_005_100.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_005_101.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_005_102.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_005_103.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_005_105.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_005_106.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_005_107.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_005_108.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_005_109.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_005_112.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_005_114.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_005_115.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_006_000.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_001.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_002.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_003.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_004.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_005.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_006.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_007.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_008.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_010.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_011.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_012.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_014.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_006_015.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_016.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_017.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_018.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_019.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_020.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_021.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_022.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_023.tiff,4
datasets\frames_1\4\neg\BEDLUS_005_006_024.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_026.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_027.tiff,4
datasets\frames_1\4\neg\BEDLUS_005_006_029.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_030.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_031.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_034.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_035.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_006_036.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_039.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_040.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_044.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_045.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_046.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_047.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_048.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_049.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_050.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_051.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_052.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_053.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_056.tiff,4
datasets\frames_1\4\neg\BEDLUS_005_006_057.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_006_058.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_006_059.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_060.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_061.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_062.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_063.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_064.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_065.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_006_066.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_006_067.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_070.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_071.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_072.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_076.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_006_078.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_079.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_006_081.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_082.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_084.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_085.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_087.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_006_088.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_089.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_090.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_092.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_093.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_094.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_095.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_097.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_098.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_099.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_100.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_101.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_102.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_104.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_107.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_109.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_110.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_111.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_006_112.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_114.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_006_115.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_001.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_007_002.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_003.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_007_004.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_005.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_007.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_009.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_010.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_007_011.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_015.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_007_016.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_017.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_007_018.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_019.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_021.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_022.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_023.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_024.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_025.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_026.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_007_027.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_028.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_007_029.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_030.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_031.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_032.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_033.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_036.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_038.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_039.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_040.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_042.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_043.tiff,6
datasets\frames_1\4\neg\BEDLUS_005_007_046.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_007_047.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_048.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_007_049.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_052.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_053.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_054.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_007_055.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_007_056.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_057.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_058.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_060.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_007_061.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_062.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_063.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_065.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_067.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_069.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_007_070.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_072.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_073.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_007_074.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_075.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_077.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_078.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_079.tiff,4
datasets\frames_1\4\neg\BEDLUS_005_007_080.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_081.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_082.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_007_084.tiff,4
datasets\frames_1\4\neg\BEDLUS_005_007_087.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_088.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_089.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_090.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_091.tiff,4
datasets\frames_1\4\neg\BEDLUS_005_007_092.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_095.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_096.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_097.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_007_098.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_099.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_100.tiff,4
datasets\frames_1\4\neg\BEDLUS_005_007_101.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_102.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_007_103.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_104.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_007_106.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_109.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_007_111.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_112.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_007_113.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_114.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_007_115.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_000.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_009_002.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_003.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_004.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_009_005.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_006.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_007.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_008.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_010.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_011.tiff,4
datasets\frames_1\4\neg\BEDLUS_005_009_012.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_013.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_014.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_016.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_017.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_018.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_019.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_020.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_021.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_022.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_025.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_027.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_031.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_032.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_033.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_035.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_036.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_038.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_009_039.tiff,4
datasets\frames_1\4\neg\BEDLUS_005_009_041.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_044.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_045.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_046.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_009_048.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_050.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_051.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_009_053.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_055.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_056.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_057.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_058.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_059.tiff,4
datasets\frames_1\4\neg\BEDLUS_005_009_060.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_061.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_062.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_063.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_064.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_066.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_068.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_069.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_070.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_071.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_072.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_073.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_076.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_079.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_080.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_081.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_084.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_085.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_086.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_009_087.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_088.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_090.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_091.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_092.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_096.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_097.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_099.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_100.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_101.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_102.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_103.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_105.tiff,4
datasets\frames_1\4\neg\BEDLUS_005_009_106.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_009_107.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_109.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_110.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_009_111.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_113.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_009_114.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_009_115.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_000.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_001.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_002.tiff,4
datasets\frames_1\4\neg\BEDLUS_005_011_003.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_004.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_006.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_007.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_008.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_009.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_012.tiff,4
datasets\frames_1\4\neg\BEDLUS_005_011_013.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_014.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_015.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_018.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_020.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_021.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_022.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_023.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_024.tiff,4
datasets\frames_1\4\neg\BEDLUS_005_011_025.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_028.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_029.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_030.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_031.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_033.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_034.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_035.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_036.tiff,4
datasets\frames_1\4\neg\BEDLUS_005_011_037.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_038.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_039.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_040.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_041.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_042.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_043.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_044.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_045.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_047.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_048.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_049.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_050.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_051.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_052.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_053.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_054.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_055.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_056.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_060.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_061.tiff,4
datasets\frames_1\4\neg\BEDLUS_005_011_062.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_063.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_064.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_065.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_067.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_069.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_070.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_071.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_072.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_073.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_074.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_075.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_076.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_077.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_078.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_079.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_080.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_081.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_082.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_083.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_084.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_086.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_087.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_088.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_089.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_090.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_091.tiff,5
datasets\frames_1\4\neg\BEDLUS_005_011_092.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_093.tiff,5
datasets\frames_1\4\neg\BEDLUS_005_011_094.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_095.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_096.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_097.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_098.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_099.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_100.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_101.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_102.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_104.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_106.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_107.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_108.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_110.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_011_111.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_112.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_113.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_011_114.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_011_115.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_012_000.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_001.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_002.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_012_004.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_005.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_006.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_012_008.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_012_009.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_010.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_011.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_012.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_012_013.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_014.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_015.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_012_016.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_017.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_012_018.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_019.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_012_020.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_012_021.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_012_023.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_025.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_012_027.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_012_028.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_012_031.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_012_032.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_012_033.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_035.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_012_036.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_037.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_038.tiff,4
datasets\frames_1\4\neg\BEDLUS_005_012_040.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_041.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_042.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_043.tiff,2
datasets\frames_1\4\neg\BEDLUS_005_012_044.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_046.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_048.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_012_049.tiff,3
datasets\frames_1\4\neg\BEDLUS_005_012_050.tiff,1
datasets\frames_1\4\neg\BEDLUS_005_012_051.tiff,4
